tamanho,banheiros,quartos,preco
0.984,0.8,0.6667,0.541844
0.404,0.2,0.3333,0.207066
0.696,0.8,0.6667,0.414473
0.372,0.6,0.6667,0.222809
0.968,0.2,0.8333,0.550329
0.652,1.0,0.3333,0.358232
1.0,0.6,0.5,0.525888
0.568,1.0,1.0,0.369499
0.18,0.6,0.6667,0.121987
0.92,0.6,0.3333,0.478783
0.392,0.4,0.8333,0.233709
0.284,0.8,0.6667,0.192077
0.756,1.0,0.8333,0.457286
0.272,1.0,0.5,0.178525
0.136,1.0,0.8333,0.125916
0.492,0.6,0.6667,0.270683
0.668,0.2,1.0,0.363797
0.208,0.2,0.5,0.150429
0.152,0.8,0.1667,0.128015
0.552,0.6,0.8333,0.311254
0.5,0.8,0.3333,0.261568
0.932,1.0,0.1667,0.475914
0.836,0.6,0.1667,0.437067
0.244,0.4,0.5,0.168472
0.252,0.8,0.8333,0.178854
0.288,0.2,0.8333,0.195982
0.78,1.0,0.3333,0.421399
0.172,0.8,0.8333,0.141648
0.832,0.6,0.1667,0.454245
0.204,0.8,0.6667,0.159431
0.392,0.4,0.3333,0.198676
0.432,0.2,0.1667,0.23024
0.372,0.6,0.3333,0.230947
0.54,0.6,0.3333,0.276463
0.676,0.4,1.0,0.378738
0.844,0.2,1.0,0.469535
0.696,1.0,0.3333,0.380588
0.928,0.2,0.3333,0.488746
0.82,0.4,0.3333,0.447512
0.996,0.8,1.0,0.560262
0.712,0.4,0.8333,0.379711
0.348,1.0,0.1667,0.211606
0.428,0.6,0.1667,0.247422
0.856,0.6,0.5,0.460401
0.224,0.6,0.6667,0.139047
0.344,0.8,0.6667,0.244225
0.708,0.4,0.3333,0.369789
0.296,0.6,0.6667,0.182075
0.136,0.8,0.6667,0.123274
0.24,0.6,1.0,0.20147
0.828,0.6,0.5,0.439024
0.764,0.4,0.6667,0.439402
0.62,0.4,0.5,0.354528
0.208,0.4,1.0,0.182821
0.348,0.2,0.6667,0.208157
0.984,0.4,0.6667,0.54508
0.704,0.8,1.0,0.397809
0.248,0.6,0.3333,0.169441
0.588,0.6,0.8333,0.365163
0.48,0.6,0.1667,0.261751
0.3,0.8,0.6667,0.207408
0.236,0.6,0.1667,0.148377
0.844,0.8,0.1667,0.437704
0.184,0.6,0.1667,0.132997
0.132,0.2,1.0,0.129751
0.852,1.0,0.3333,0.490593
0.916,0.6,1.0,0.498887
0.996,1.0,0.3333,0.543924
0.704,0.4,0.5,0.390887
0.272,0.6,1.0,0.20583
0.78,0.8,0.3333,0.438756
0.26,0.2,0.5,0.14336
0.844,1.0,0.6667,0.479739
0.144,1.0,1.0,0.165043
0.936,0.6,1.0,0.536075
0.476,0.6,0.5,0.276971
0.204,0.2,0.1667,0.112994
0.776,0.8,0.3333,0.413237
0.86,0.6,0.5,0.470291
0.612,1.0,0.3333,0.343126
0.976,0.6,0.6667,0.55245
0.684,0.8,0.1667,0.350458
0.268,0.8,1.0,0.18302
0.676,0.2,0.8333,0.367463
0.888,1.0,1.0,0.537837
0.328,0.4,0.1667,0.193561
0.492,0.6,0.5,0.282634
0.964,0.4,0.3333,0.495848
0.976,0.4,0.8333,0.553502
0.892,0.6,1.0,0.508233
0.496,0.6,0.8333,0.279977
0.76,0.8,1.0,0.461356
0.656,0.6,0.3333,0.362443
0.3,0.8,0.6667,0.220496
0.48,0.8,0.5,0.274172
0.844,0.4,0.5,0.451979
0.184,0.4,0.5,0.117613
0.784,0.2,0.6667,0.421686
0.74,0.4,0.5,0.398456
0.888,0.4,0.8333,0.484422
0.448,0.4,0.5,0.267961
0.868,0.8,0.6667,0.500644
0.992,1.0,1.0,0.54483
0.344,0.8,0.5,0.191457
0.22,0.2,0.6667,0.138528
0.588,0.6,1.0,0.342084
0.572,0.6,1.0,0.325972
0.276,0.4,0.8333,0.194327
0.176,0.2,0.6667,0.116861
0.832,0.4,0.3333,0.440674
0.268,0.8,1.0,0.192921
0.748,0.4,0.6667,0.412903
0.944,1.0,0.8333,0.556836
0.128,0.6,0.3333,0.114672
0.904,0.6,0.6667,0.514111
0.408,1.0,0.1667,0.214523
0.856,0.6,1.0,0.494322
0.852,0.8,0.6667,0.46398
0.5,0.2,0.8333,0.31409
0.932,0.4,0.1667,0.472618
0.624,0.2,1.0,0.384848
0.972,0.8,0.6667,0.522385
0.764,0.2,0.1667,0.375243
0.696,0.2,1.0,0.420033
0.3,0.2,0.8333,0.211271
0.496,0.8,0.8333,0.288233
0.172,0.2,0.5,0.105368
0.188,0.8,0.5,0.132567
0.92,0.4,0.3333,0.483364
0.268,0.2,1.0,0.192195
0.236,1.0,0.8333,0.173566
0.148,1.0,0.1667,0.104803
0.7,0.8,0.8333,0.386109
0.464,0.4,0.8333,0.289672
0.924,0.2,0.6667,0.480174
0.2,0.4,0.6667,0.129872
0.612,0.2,0.5,0.339693
0.396,0.2,0.5,0.216515
0.16,0.2,0.8333,0.122048
0.22,0.4,0.3333,0.140202
0.808,0.6,0.5,0.44035
0.304,0.4,0.6667,0.208389
0.412,0.2,0.1667,0.219364
0.208,0.4,0.1667,0.134668
0.152,0.4,0.6667,0.11697
0.652,0.8,0.1667,0.369341
0.992,0.8,1.0,0.549781
0.208,1.0,0.5,0.151838
0.272,0.6,1.0,0.216208
0.308,0.2,0.8333,0.174227
0.712,0.6,0.6667,0.382986
0.684,0.6,1.0,0.409094
0.532,0.2,0.8333,0.326143
0.408,0.8,0.8333,0.269985
0.568,1.0,0.1667,0.306621
0.932,1.0,0.8333,0.510286
0.584,0.4,1.0,0.324863
0.944,0.4,0.1667,0.490162
0.848,0.2,0.6667,0.461269
0.9,0.6,0.8333,0.499918
0.932,0.2,0.1667,0.475241
0.844,1.0,0.1667,0.463089
0.436,1.0,0.3333,0.256161
0.86,1.0,1.0,0.511016
0.52,0.8,0.6667,0.334383
0.62,1.0,1.0,0.402824
0.46,0.6,0.5,0.291053
0.404,0.6,1.0,0.249723
0.672,0.8,1.0,0.413836
0.352,0.4,0.8333,0.213206
0.248,0.6,0.5,0.171303
0.48,0.4,0.3333,0.268414
0.236,1.0,1.0,0.212912
0.228,0.4,0.1667,0.14665
0.676,0.8,0.6667,0.411349
0.244,0.8,0.3333,0.159106
0.132,0.8,0.5,0.097333
0.484,0.6,0.6667,0.278274
0.512,0.8,0.1667,0.28883
0.144,0.8,0.5,0.128625
0.176,0.8,0.6667,0.115007
0.38,0.6,0.6667,0.254692
0.464,1.0,1.0,0.287623
0.8,0.4,0.1667,0.438483
0.876,1.0,0.1667,0.459935
0.644,0.4,1.0,0.366571
0.824,1.0,0.6667,0.461135
0.808,1.0,1.0,0.47989
0.2,0.6,1.0,0.147998
0.324,0.8,0.1667,0.181782
0.988,0.2,0.6667,0.514071
0.248,0.2,0.3333,0.156495
0.268,1.0,0.1667,0.184701
0.968,0.8,1.0,0.54181
0.596,0.6,0.6667,0.338695
0.424,0.2,0.5,0.241352
0.316,1.0,0.5,0.210522
0.34,0.8,0.3333,0.187018
0.672,0.8,0.5,0.35764
0.152,0.6,0.5,0.105769
0.184,0.8,0.8333,0.154349
0.636,0.6,0.5,0.352614
0.184,0.4,0.3333,0.112324
0.224,0.4,0.6667,0.130618
0.512,0.6,0.6667,0.279627
0.552,0.2,0.5,0.283863
0.868,1.0,0.6667,0.487671
0.528,0.6,0.5,0.3208
0.132,1.0,0.3333,0.088272
0.928,0.4,0.1667,0.499229
0.344,1.0,0.1667,0.225282
0.484,1.0,0.5,0.310986
0.548,1.0,0.5,0.310817
0.916,0.2,0.8333,0.525133
0.512,0.6,0.1667,0.271092
0.976,0.2,0.5,0.499182
0.448,1.0,0.1667,0.24614
0.624,1.0,0.5,0.367122
0.296,0.4,0.3333,0.181287
0.236,0.6,0.5,0.174311
0.204,0.8,0.1667,0.133487
0.668,0.2,0.5,0.377453
0.864,0.2,1.0,0.460737
0.204,0.4,0.5,0.121157
0.984,0.4,0.5,0.518818
0.504,0.8,0.3333,0.274756
0.996,0.8,0.1667,0.506702
0.512,0.6,0.6667,0.323068
0.244,1.0,0.3333,0.144637
0.548,0.2,0.3333,0.277678
0.44,0.4,1.0,0.275224
0.668,0.4,0.5,0.346922
0.364,0.8,0.8333,0.225605
0.624,0.6,0.5,0.336672
0.144,0.2,0.3333,0.106593
0.156,0.2,1.0,0.109536
0.808,0.4,0.3333,0.437505
0.78,0.4,0.6667,0.432055
0.548,0.8,0.3333,0.293154
0.628,0.8,0.3333,0.362679
0.472,0.8,0.5,0.266165
0.816,0.8,0.1667,0.449587
0.444,0.8,1.0,0.277212
0.596,0.6,0.6667,0.341303
0.68,0.6,0.6667,0.363916
0.864,0.4,0.3333,0.438653
0.172,1.0,0.1667,0.129589
0.924,0.2,0.8333,0.528084
0.332,0.6,0.8333,0.195881
0.62,0.8,0.3333,0.347137
0.744,0.8,0.6667,0.428669
0.636,1.0,1.0,0.38525
0.86,1.0,0.1667,0.482744
0.148,0.6,0.5,0.08791
0.164,0.8,0.6667,0.126845
0.896,0.2,1.0,0.512356
0.396,0.8,0.1667,0.20838
0.508,0.4,0.5,0.266655
0.372,0.8,0.6667,0.233716
0.456,1.0,0.8333,0.294923
0.964,0.6,0.5,0.510768
0.228,0.2,0.1667,0.150779
0.98,0.2,0.5,0.49464
0.96,0.4,0.1667,0.496934
0.252,0.6,0.5,0.144601
0.716,1.0,0.1667,0.369694
0.776,0.2,0.5,0.406268
0.62,0.8,0.1667,0.352146
0.924,0.6,1.0,0.508639
0.272,0.2,0.6667,0.155942
0.872,0.8,1.0,0.51105
0.164,1.0,0.5,0.105733
0.412,0.6,0.6667,0.234014
0.776,0.8,0.5,0.428003
0.412,0.8,0.8333,0.242396
0.344,0.6,0.1667,0.216107
0.396,0.2,0.5,0.224658
0.18,0.8,0.1667,0.14024
0.168,0.6,0.5,0.124734
0.292,0.8,0.3333,0.156489
0.284,0.2,0.5,0.176443
0.544,0.4,0.6667,0.319083
0.216,0.2,0.3333,0.150561
0.976,1.0,1.0,0.54018
0.676,1.0,0.6667,0.41669
0.972,0.8,1.0,0.527353
0.448,0.8,0.1667,0.268547
0.988,0.6,0.3333,0.532728
0.58,0.8,0.8333,0.350342
0.868,0.4,0.1667,0.455031
0.796,0.2,0.1667,0.421461
0.876,1.0,0.5,0.489609
0.224,1.0,0.8333,0.195785
0.336,0.6,1.0,0.226371
0.82,0.6,0.5,0.445531
0.392,0.4,0.5,0.251947
0.812,0.8,0.1667,0.441474
0.224,0.6,0.6667,0.160088
0.144,0.8,1.0,0.142176
0.544,0.8,0.1667,0.292697
0.164,1.0,0.8333,0.120832
0.972,0.4,0.1667,0.499927
0.392,1.0,0.3333,0.247599
0.12,0.2,0.1667,0.059312
0.996,0.6,0.8333,0.543758
0.98,0.4,0.8333,0.551749
0.564,1.0,0.6667,0.339504
0.552,0.8,1.0,0.350446
0.136,0.2,0.8333,0.087203
0.344,0.4,1.0,0.222286
0.44,0.2,0.6667,0.263584
0.32,0.4,1.0,0.200181
0.88,0.2,1.0,0.468504
0.468,0.4,0.8333,0.271666
0.172,1.0,0.5,0.140375
0.76,1.0,1.0,0.435308
0.976,0.6,0.1667,0.528703
0.212,0.8,0.5,0.13405
0.232,0.8,0.5,0.176332
0.672,0.6,0.8333,0.368304
0.404,0.4,1.0,0.267404
0.904,0.8,0.6667,0.493546
0.264,1.0,0.6667,0.1844
1.0,0.6,0.5,0.544506
0.324,0.4,0.8333,0.227403
0.172,0.8,0.6667,0.122248
0.212,1.0,0.3333,0.152124
0.884,0.6,0.3333,0.470476
0.452,0.8,0.6667,0.299947
0.896,0.6,0.5,0.467815
0.224,1.0,0.1667,0.167748
0.86,0.6,0.3333,0.469961
0.596,0.8,0.1667,0.326333
0.364,1.0,0.1667,0.216878
0.292,0.6,1.0,0.195248
0.168,1.0,0.5,0.12564
0.448,1.0,1.0,0.289751
0.956,0.8,0.3333,0.53603
0.228,0.4,0.8333,0.163635
0.716,0.6,0.8333,0.433477
0.44,0.6,1.0,0.261929
0.652,0.4,0.5,0.383097
0.536,0.8,0.1667,0.295087
0.42,0.8,0.1667,0.230685
0.804,0.4,0.8333,0.45875
0.54,0.2,0.6667,0.285903
0.896,0.8,0.6667,0.506004
0.468,1.0,0.5,0.27091
0.26,0.8,0.3333,0.149125
0.396,0.8,0.6667,0.246451
0.708,0.2,1.0,0.382319
0.84,0.2,0.1667,0.415489
0.452,0.2,1.0,0.265814
0.432,1.0,0.8333,0.268261
0.896,0.6,0.5,0.481718
0.696,1.0,0.8333,0.405608
0.432,0.6,0.5,0.263263
0.9,0.6,0.8333,0.506841
0.584,0.8,0.5,0.345373
0.4,1.0,0.6667,0.244566
0.26,1.0,0.8333,0.181957
0.348,0.4,0.1667,0.190849
0.356,0.2,0.3333,0.205042
0.64,0.8,1.0,0.384292
0.12,0.2,0.3333,0.059472
0.292,0.8,0.3333,0.196665
0.92,0.8,1.0,0.543749
0.348,1.0,0.1667,0.194504
0.804,1.0,1.0,0.466991
0.72,0.2,0.1667,0.35106
0.644,0.6,0.5,0.343205
0.296,0.6,0.3333,0.18006
0.74,1.0,0.6667,0.446856
0.4,0.6,0.3333,0.215542
0.72,0.8,0.3333,0.37546
0.236,0.8,0.1667,0.125664
0.464,0.4,0.8333,0.285616
0.628,0.4,1.0,0.361838
0.248,0.2,0.5,0.165211
0.692,0.4,0.5,0.360765
0.268,0.8,1.0,0.219631
0.496,0.2,0.6667,0.279249
0.576,0.4,0.3333,0.311979
0.284,1.0,0.1667,0.184394
0.676,0.2,0.1667,0.337756
0.96,0.8,0.8333,0.543364
0.916,0.6,0.6667,0.519945
0.22,0.2,0.5,0.156707
0.716,0.6,0.5,0.407272
0.248,1.0,0.6667,0.174271
0.188,0.4,0.3333,0.094445
0.728,0.2,0.3333,0.361267
0.844,1.0,0.8333,0.498972
0.984,1.0,0.5,0.515684
0.192,0.4,0.5,0.143589
0.976,1.0,0.3333,0.532492
0.124,0.4,0.1667,0.101273
0.292,1.0,0.3333,0.199355
0.66,1.0,0.1667,0.375642
0.936,0.2,0.6667,0.494839
0.324,0.4,0.3333,0.186816
0.648,0.4,0.6667,0.359643
0.668,0.2,1.0,0.360146
0.704,0.8,0.3333,0.409272
0.976,0.8,0.6667,0.524427
0.272,0.6,1.0,0.211601
0.852,0.4,0.1667,0.429955
0.512,0.2,0.5,0.284232
0.324,0.4,0.3333,0.166293
0.744,0.4,0.5,0.422032
0.848,0.2,1.0,0.48727
0.376,0.2,0.1667,0.196332
0.62,0.8,0.8333,0.388977
0.84,0.6,1.0,0.466598
0.844,0.2,0.6667,0.458181
0.888,1.0,1.0,0.496119
0.572,0.8,0.3333,0.340712
0.468,0.8,0.6667,0.288959
0.856,1.0,0.6667,0.493727
0.752,0.8,1.0,0.461363
0.256,0.6,0.1667,0.168823
0.388,0.6,1.0,0.273039
0.5,0.2,0.5,0.273303
0.808,0.6,0.3333,0.445256
0.16,0.8,0.1667,0.119159
0.144,0.8,1.0,0.115087
0.748,0.4,0.5,0.426084
0.18,0.6,1.0,0.156003
0.676,0.2,0.6667,0.361069
0.436,0.2,0.6667,0.277792
0.488,0.8,0.8333,0.282863
0.448,1.0,0.8333,0.267155
0.724,0.8,1.0,0.442825
0.308,0.8,0.6667,0.226158
0.868,1.0,1.0,0.49021
0.796,0.2,1.0,0.432155
0.52,0.8,0.5,0.308621
0.704,0.8,0.1667,0.391864
0.84,0.4,0.8333,0.452251
0.172,0.8,1.0,0.140349
0.572,0.8,0.1667,0.330186
0.3,1.0,1.0,0.195609
0.132,0.8,0.6667,0.115115
0.984,0.2,0.1667,0.4966
0.324,1.0,0.5,0.218911
0.268,0.8,0.6667,0.163703
0.604,0.8,0.5,0.342643
0.632,0.8,0.5,0.35561
0.852,0.4,0.1667,0.445709
0.512,0.2,0.6667,0.27068
0.892,1.0,0.3333,0.50735
0.584,0.6,0.5,0.338625
0.212,0.2,0.6667,0.134651
0.312,1.0,1.0,0.215761
0.18,0.8,0.1667,0.098781
0.512,0.2,0.6667,0.313377
0.736,0.2,0.8333,0.411173
0.356,0.8,0.6667,0.215107
0.472,0.8,0.3333,0.249951
0.152,0.6,1.0,0.154157
0.54,0.6,0.5,0.322516
0.716,0.2,1.0,0.413827
0.592,0.6,0.8333,0.335489
0.92,0.2,0.3333,0.487498
0.168,0.2,0.8333,0.143057
0.648,0.8,0.3333,0.367366
0.864,1.0,0.5,0.468006
0.356,0.4,0.8333,0.233645
0.78,1.0,0.1667,0.400782
0.976,1.0,1.0,0.558322
0.548,1.0,0.5,0.311082
0.588,1.0,0.6667,0.344619
0.652,0.2,0.3333,0.33067
0.416,0.4,0.8333,0.27884
0.796,0.4,1.0,0.435896
0.904,0.4,1.0,0.493181
0.896,0.2,0.8333,0.475047
0.284,0.6,1.0,0.21169
0.764,0.2,0.5,0.413388
0.62,1.0,0.6667,0.381153
0.284,0.2,0.8333,0.205924
0.596,1.0,0.6667,0.338687
0.288,1.0,0.3333,0.163499
0.948,0.8,0.3333,0.501998
0.58,0.4,0.3333,0.319837
0.188,1.0,0.5,0.126054
0.884,1.0,0.5,0.485047
0.352,0.6,0.3333,0.202922
0.14,1.0,0.6667,0.104425
0.568,1.0,0.1667,0.304545
0.848,1.0,0.1667,0.436609
0.936,1.0,0.8333,0.505576
0.636,0.6,0.3333,0.331354
0.644,0.8,0.5,0.340671
0.852,0.8,0.6667,0.483671
0.804,0.2,0.1667,0.399296
0.424,0.2,0.6667,0.235068
0.68,0.2,0.1667,0.336373
0.544,0.2,0.8333,0.327504
0.6,0.6,0.8333,0.358657
0.616,0.8,0.1667,0.341585
0.484,1.0,1.0,0.300822
0.64,0.4,0.8333,0.357812
0.616,1.0,0.5,0.367032
0.612,0.6,0.8333,0.359125
0.5,1.0,0.6667,0.303092
0.2,1.0,0.8333,0.170532
0.588,1.0,0.8333,0.348241
0.888,1.0,0.8333,0.503338
0.652,0.2,0.3333,0.349801
0.148,0.4,0.1667,0.07626
0.26,0.2,0.6667,0.169756
0.384,0.4,1.0,0.238152
0.484,1.0,0.6667,0.315136
0.12,0.2,0.6667,0.092935
0.236,0.2,0.8333,0.160543
0.608,0.2,0.6667,0.326572
0.62,0.8,0.3333,0.361547
0.764,0.6,0.1667,0.393426
0.708,0.2,0.6667,0.408052
0.232,0.8,1.0,0.198004
0.296,0.4,0.3333,0.155941
0.268,0.8,0.1667,0.138086
0.952,1.0,0.6667,0.519612
0.636,0.8,0.1667,0.32917
0.484,1.0,0.8333,0.285324
0.448,0.4,1.0,0.264031
0.436,0.2,0.6667,0.25796
0.948,0.2,0.3333,0.502564
0.972,0.6,0.5,0.51388
0.212,0.4,0.3333,0.151194
0.388,0.2,0.5,0.216711
0.676,0.8,0.6667,0.394826
0.584,0.6,0.6667,0.355687
0.76,0.2,0.5,0.423516
0.188,0.8,0.1667,0.110839
0.328,0.2,0.8333,0.198961
0.192,0.2,0.1667,0.096771
0.752,0.6,0.8333,0.435684
0.46,0.8,0.6667,0.29914
0.548,0.8,0.5,0.303448
0.356,0.4,0.6667,0.241559
0.44,0.6,0.1667,0.252723
0.24,0.6,0.5,0.165488
0.848,0.2,1.0,0.493709
0.204,1.0,0.3333,0.165536
0.624,0.2,0.8333,0.357629
0.532,0.4,0.6667,0.313458
0.232,0.8,1.0,0.180369
0.132,0.4,1.0,0.137927
0.724,0.4,0.6667,0.391512
0.884,0.4,0.8333,0.473088
0.872,0.4,0.6667,0.458841
0.72,0.8,0.3333,0.398482
0.156,0.2,0.1667,0.079589
0.9,0.2,1.0,0.507715
0.82,0.8,0.5,0.471324
0.296,1.0,0.1667,0.155632
0.556,0.2,0.5,0.299028
0.46,0.6,0.5,0.291671
0.956,0.2,0.8333,0.516059
0.456,0.6,0.3333,0.25528
0.788,0.8,0.1667,0.435738
0.248,0.4,0.6667,0.172424
0.384,0.4,0.6667,0.246405
0.396,0.4,0.1667,0.216927
0.168,0.2,0.8333,0.148923
0.72,0.8,0.3333,0.40621
0.556,0.2,0.6667,0.318774
0.748,0.2,1.0,0.423416
0.82,0.2,1.0,0.435642
0.448,0.8,0.6667,0.253899
0.504,0.6,0.3333,0.291144
0.76,0.6,0.8333,0.453609
0.284,0.4,0.1667,0.16903
0.492,0.4,0.5,0.279921
0.852,0.2,0.8333,0.483107
0.272,0.8,1.0,0.212613
0.896,0.2,0.6667,0.499151
0.92,0.8,0.1667,0.493515
0.596,0.2,0.5,0.328352
0.208,0.2,0.8333,0.167858
0.444,0.8,0.3333,0.240344
0.728,0.4,0.8333,0.426647
0.204,0.8,0.5,0.138658
0.932,0.8,0.5,0.494181
0.224,0.4,0.8333,0.168674
0.548,0.6,0.3333,0.314212
0.232,0.8,0.3333,0.155876
0.332,1.0,1.0,0.259995
0.756,0.4,0.6667,0.441718
0.84,0.4,0.8333,0.485148
0.644,1.0,1.0,0.414759
0.644,1.0,0.6667,0.394699
0.152,0.4,0.3333,0.080654
0.396,0.6,0.3333,0.242581
0.256,0.2,0.8333,0.181197
0.708,0.6,1.0,0.40127
0.332,0.8,0.5,0.195675
0.556,1.0,0.5,0.32384
0.848,0.4,0.5,0.445648
0.812,1.0,0.3333,0.460617
0.948,0.4,0.1667,0.496904
0.28,1.0,0.8333,0.217159
0.716,0.8,0.6667,0.42904
0.948,0.6,0.3333,0.503103
0.66,0.4,0.1667,0.330663
0.952,1.0,0.3333,0.501361
0.86,0.8,0.8333,0.476445
0.796,0.8,0.8333,0.437877
0.996,0.6,0.5,0.539814
0.976,0.4,0.1667,0.511603
0.356,0.4,0.3333,0.212646
0.692,0.6,0.3333,0.36749
0.272,0.8,0.3333,0.148257
0.18,0.6,0.1667,0.08978
0.98,0.2,1.0,0.55916
0.672,1.0,0.8333,0.38636
0.436,0.2,0.6667,0.273838
0.412,0.2,0.3333,0.248489
0.9,0.6,0.8333,0.478737
0.932,0.6,0.8333,0.499972
0.256,0.8,0.5,0.179178
0.24,0.4,1.0,0.193801
0.724,1.0,0.5,0.393902
0.268,0.8,0.6667,0.178281
0.56,0.4,1.0,0.324765
0.216,0.2,0.1667,0.133805
0.664,0.4,0.3333,0.37232
0.476,0.8,0.6667,0.265293
0.176,0.8,0.3333,0.147629
0.984,0.8,0.5,0.528034
0.204,0.4,1.0,0.138894
0.796,0.8,0.3333,0.449798
0.636,0.6,0.8333,0.367088
0.436,0.4,0.5,0.25194
0.868,0.4,0.3333,0.457193
0.8,0.8,1.0,0.463075
0.16,0.6,0.5,0.101453
0.44,0.2,0.8333,0.261832
0.192,0.8,0.1667,0.14265
0.284,0.6,0.1667,0.156231
0.172,0.6,0.5,0.105411
0.66,1.0,0.5,0.381918
0.376,0.2,0.1667,0.200251
0.336,0.4,0.6667,0.227918
0.884,0.6,0.3333,0.492544
0.704,0.2,0.1667,0.35603
0.16,1.0,0.8333,0.12083
0.692,0.2,0.8333,0.390705
0.256,0.6,0.5,0.17036
0.892,0.4,0.6667,0.475143
0.644,0.6,0.8333,0.39458
0.312,0.8,0.1667,0.206072
0.164,0.2,0.8333,0.119114
0.58,1.0,0.8333,0.355517
0.764,0.2,1.0,0.44907
0.308,1.0,0.3333,0.188009
0.56,0.6,0.3333,0.2987
0.64,0.4,0.3333,0.353166
0.364,0.2,0.1667,0.173127
0.988,0.6,1.0,0.568224
0.348,0.6,0.3333,0.182152
0.956,0.2,1.0,0.51142
0.336,1.0,0.6667,0.209107
0.512,1.0,0.3333,0.280905
0.964,0.2,0.6667,0.522835
0.252,0.8,0.5,0.174821
0.34,0.8,0.8333,0.213184
0.78,0.2,0.3333,0.402295
0.572,0.6,0.8333,0.352532
0.512,0.2,1.0,0.311472
0.216,0.8,0.5,0.142351
0.64,0.4,0.8333,0.350735
0.884,0.8,0.6667,0.504282
0.476,0.4,0.5,0.250353
0.62,0.2,0.8333,0.341141
0.364,0.6,0.8333,0.218212
0.508,0.2,0.5,0.290453
0.156,0.6,0.1667,0.116827
0.368,0.2,0.3333,0.190013
0.772,0.2,0.6667,0.425895
0.94,1.0,1.0,0.523243
0.596,0.2,0.3333,0.313391
0.56,1.0,0.1667,0.336508
0.152,0.2,0.3333,0.110145
0.892,0.8,0.3333,0.461097
0.516,0.2,0.8333,0.314162
0.176,0.2,0.5,0.130111
0.304,0.2,0.8333,0.211202
0.716,0.8,0.8333,0.428121
0.376,0.6,1.0,0.271927
0.564,1.0,0.8333,0.35639
0.564,0.6,0.3333,0.317993
0.536,0.4,0.5,0.305567
0.864,0.6,1.0,0.492597
0.368,0.8,1.0,0.257302
0.996,0.2,0.6667,0.556228
0.364,1.0,0.3333,0.234325
0.476,0.4,0.3333,0.249657
0.612,1.0,0.3333,0.328234
0.192,1.0,0.6667,0.13213
0.352,0.4,0.1667,0.212396
0.328,1.0,0.8333,0.247668
0.704,1.0,0.3333,0.400482
0.716,0.4,0.5,0.401625
0.508,1.0,0.8333,0.312983
0.54,0.8,1.0,0.329037
0.88,0.2,0.1667,0.46022
0.476,1.0,0.8333,0.320999
0.4,0.8,1.0,0.284957
0.42,1.0,0.5,0.276812
0.288,1.0,0.3333,0.177018
0.496,0.4,0.3333,0.284264
0.44,0.6,1.0,0.261379
0.66,0.6,0.3333,0.37757
0.152,1.0,0.5,0.124688
0.312,0.2,0.6667,0.207653
0.396,1.0,0.8333,0.275733
0.792,0.4,0.1667,0.415716
0.396,0.2,0.1667,0.219295
0.732,0.6,1.0,0.4142
0.952,0.8,0.1667,0.51444
0.18,0.6,0.8333,0.125392
0.896,0.2,0.1667,0.48001
0.632,0.8,0.8333,0.373866
0.432,0.8,0.6667,0.255685
0.372,0.8,0.8333,0.222642
0.284,0.6,0.1667,0.177133
0.892,1.0,0.6667,0.50064
0.78,0.6,0.5,0.421318
0.58,0.4,1.0,0.341948
0.604,1.0,0.3333,0.346025
0.872,0.6,0.8333,0.480939
0.152,1.0,0.1667,0.111267
0.776,0.6,0.1667,0.42737
0.696,0.6,0.3333,0.396056
0.728,0.6,1.0,0.415787
0.212,0.6,0.6667,0.132616
0.336,1.0,0.1667,0.207051
0.18,0.8,0.5,0.114142
0.516,1.0,0.8333,0.309886
0.72,0.4,0.5,0.413922
0.592,0.8,0.8333,0.372078
0.756,0.6,0.6667,0.438742
0.64,1.0,0.1667,0.35622
0.9,0.4,1.0,0.4921
0.568,0.6,0.1667,0.331238
0.156,0.2,0.8333,0.105871
0.18,0.6,0.3333,0.134368
0.26,1.0,1.0,0.199391
0.368,0.6,0.6667,0.250781
0.984,0.8,0.6667,0.534385
0.224,0.4,0.8333,0.145994
0.276,0.2,0.6667,0.149086
0.524,0.6,0.3333,0.293096
0.268,0.2,0.5,0.169151
0.636,0.4,0.3333,0.329529
0.7,0.2,0.3333,0.356261
0.592,0.6,1.0,0.371606
0.268,0.6,0.8333,0.182168
0.808,0.6,1.0,0.453705
0.368,0.8,0.8333,0.247283
0.344,0.8,1.0,0.247655
0.76,0.6,0.5,0.437431
0.748,1.0,0.3333,0.430549
0.396,0.8,0.6667,0.223961
0.172,0.8,1.0,0.174748
0.696,0.2,0.1667,0.356015
0.908,0.8,0.5,0.50733
0.86,0.2,0.5,0.456207
0.496,1.0,0.6667,0.327423
0.272,0.2,0.5,0.188181
0.144,0.8,1.0,0.132142
0.528,0.8,0.5,0.327028
0.492,0.2,0.5,0.272566
0.824,0.6,0.6667,0.433935
0.276,0.4,0.5,0.17024
0.128,0.2,1.0,0.106228
0.744,0.2,0.6667,0.413364
0.508,0.2,0.3333,0.272537
0.556,0.8,0.1667,0.293383
0.428,0.4,0.1667,0.206812
0.196,0.6,0.8333,0.146301
0.544,0.8,1.0,0.350737
0.168,0.8,0.3333,0.115321
0.464,0.6,0.1667,0.274139
0.912,0.6,0.3333,0.485928
0.604,0.2,0.8333,0.331771
0.504,0.6,0.8333,0.319347
0.212,0.2,1.0,0.131754
