tamanho,banheiros,quartos,preco
0.1,0.6,1.0,0.130482
0.2771,0.2,0.5,0.244929
0.84,0.4,0.8333,0.62324
0.5314,0.4,1.0,0.412575
0.6714,0.4,1.0,0.541369
0.2343,0.8,0.1667,0.180144
0.8857,0.2,0.5,0.649648
0.8171,0.6,0.1667,0.57329
0.3829,0.4,0.3333,0.293267
0.0886,0.4,0.8333,0.108203
0.3143,1.0,0.3333,0.257591
0.4057,0.4,0.5,0.324977
0.3,0.2,0.5,0.217838
0.8057,0.4,0.8333,0.605714
0.3971,0.4,0.8333,0.317103
0.2657,0.2,0.3333,0.212355
0.9629,0.4,0.6667,0.731382
0.1543,1.0,0.8333,0.162748
0.4857,0.4,0.8333,0.375231
0.4286,0.6,0.3333,0.341415
0.4314,0.4,0.8333,0.360123
0.2086,0.4,0.3333,0.159391
0.9657,0.4,0.3333,0.682724
0.2371,0.2,0.5,0.184884
0.9486,0.4,0.8333,0.728853
0.7571,1.0,0.6667,0.591767
0.8114,0.4,0.6667,0.602441
0.48,0.2,0.8333,0.377155
0.5257,1.0,0.1667,0.4011
0.4314,0.4,0.1667,0.306806
0.2257,0.4,0.6667,0.186624
0.3743,0.6,0.5,0.319341
0.4686,0.6,0.8333,0.401174
0.5486,0.8,0.1667,0.41855
0.9886,0.8,0.5,0.757143
0.32,0.4,0.1667,0.222663
0.4314,0.6,1.0,0.375627
0.1257,0.8,1.0,0.12905
0.9829,0.2,0.3333,0.732138
0.5086,0.6,1.0,0.407211
0.5571,0.6,1.0,0.426901
0.5457,0.4,0.8333,0.45106
0.4829,0.4,0.3333,0.363864
0.5029,1.0,0.6667,0.401774
0.8857,0.4,0.3333,0.642985
0.6371,0.8,0.3333,0.491961
0.1657,0.8,0.3333,0.13547
0.2486,0.6,1.0,0.254748
0.5857,0.6,0.5,0.470718
0.2257,1.0,0.3333,0.202649
0.34,0.2,0.3333,0.278898
0.5343,0.4,1.0,0.436205
0.4971,0.2,0.6667,0.370234
0.2371,1.0,0.8333,0.212006
0.26,0.6,0.1667,0.222192
0.84,0.8,0.1667,0.597747
0.4886,0.8,0.3333,0.387201
0.7114,0.8,0.3333,0.521208
0.3114,1.0,1.0,0.273603
0.84,1.0,0.8333,0.651058
0.7886,0.2,0.5,0.594905
0.7171,1.0,0.8333,0.581879
0.3229,0.2,1.0,0.266611
0.7257,0.6,1.0,0.544838
0.7514,0.6,0.3333,0.568731
0.4029,0.6,0.8333,0.352121
0.6486,0.4,0.1667,0.466951
0.9229,0.4,0.3333,0.646629
0.3314,1.0,0.5,0.293918
0.84,0.4,1.0,0.630273
0.58,0.6,0.5,0.43126
0.1829,0.4,1.0,0.182256
0.5486,0.2,0.8333,0.451078
0.4543,1.0,0.1667,0.349345
0.5057,0.8,0.3333,0.402989
0.3,0.2,0.6667,0.225362
0.6057,1.0,0.6667,0.496881
0.16,0.2,0.6667,0.129211
0.8857,0.4,0.5,0.668834
0.3857,0.6,1.0,0.350567
0.7229,0.8,0.5,0.565018
0.5143,1.0,0.1667,0.376495
0.3114,0.6,0.1667,0.257974
0.4771,0.4,1.0,0.396137
0.2286,0.6,0.3333,0.179424
0.9486,0.4,1.0,0.708686
0.4686,0.8,0.8333,0.396135
0.2829,0.6,0.1667,0.211966
0.24,0.2,0.1667,0.162711
0.3314,0.6,0.5,0.265402
0.8971,1.0,0.6667,0.670782
0.8086,0.4,0.5,0.57476
0.9886,0.2,1.0,0.727532
0.8086,0.4,0.8333,0.604549
0.5571,0.6,0.5,0.452232
0.2571,0.2,0.8333,0.242697
0.1629,0.6,0.1667,0.134031
0.92,0.4,0.8333,0.669084
0.9143,0.2,0.5,0.691956
0.7629,0.6,0.6667,0.592874
0.2257,0.6,1.0,0.22525
0.9514,0.8,1.0,0.712801
0.14,0.6,0.6667,0.12302
0.58,0.6,0.8333,0.465817
0.8657,1.0,0.1667,0.661615
0.8714,0.2,0.8333,0.628736
0.3171,0.6,1.0,0.268022
0.4829,0.2,0.6667,0.391829
0.7457,1.0,0.8333,0.563112
0.7629,0.6,0.8333,0.572353
0.94,0.6,1.0,0.717508
0.5286,1.0,0.1667,0.412504
0.5114,0.8,0.8333,0.430092
0.3143,0.8,1.0,0.277956
0.1857,0.2,0.1667,0.121543
0.8971,0.2,0.5,0.648815
0.2971,0.6,0.6667,0.247509
0.3971,0.4,0.6667,0.308942
0.3943,0.6,0.1667,0.287029
0.1343,0.2,0.6667,0.116832
0.7457,0.4,0.5,0.558549
0.4057,0.2,0.6667,0.304945
0.3657,0.8,0.6667,0.308638
0.3086,0.6,0.6667,0.23836
0.94,0.2,0.5,0.660627
0.3886,0.2,1.0,0.332951
0.4943,1.0,0.3333,0.363789
0.4314,0.6,1.0,0.380391
0.8171,0.6,0.3333,0.613765
0.8057,0.6,0.8333,0.603228
0.2514,0.8,0.8333,0.213718
0.3086,0.2,0.3333,0.239021
0.1886,1.0,0.8333,0.18476
0.7171,0.4,0.5,0.534835
0.9857,0.8,0.3333,0.723477
0.3086,0.2,0.3333,0.216873
0.8771,0.6,0.5,0.663404
0.3743,1.0,0.8333,0.344838
0.1371,1.0,0.3333,0.11979
0.3629,0.6,1.0,0.334837
0.6571,0.2,1.0,0.519185
0.6343,1.0,0.1667,0.48604
0.62,0.8,0.1667,0.483508
0.8171,0.8,0.3333,0.598981
0.8029,0.6,0.6667,0.597924
0.9829,0.6,1.0,0.727101
0.2514,0.2,0.5,0.204719
0.7229,0.4,0.5,0.531447
0.32,0.2,0.3333,0.237289
0.7371,1.0,1.0,0.604005
0.4114,0.2,1.0,0.36177
0.4343,1.0,0.3333,0.356213
0.5629,0.2,0.3333,0.409201
0.4514,0.4,0.6667,0.344273
0.9971,0.2,0.1667,0.732823
0.9257,0.6,0.6667,0.715292
0.1743,0.4,1.0,0.154841
0.62,1.0,0.5,0.461045
0.1886,0.6,0.8333,0.203049
0.4829,0.8,0.6667,0.379408
0.2257,1.0,0.6667,0.227106
0.3886,1.0,0.3333,0.295183
0.4571,0.4,0.5,0.341558
0.7971,0.8,0.6667,0.606795
0.9829,0.2,0.5,0.714844
0.8886,0.8,0.6667,0.661179
0.4971,0.2,0.3333,0.353596
0.7114,0.4,0.8333,0.557422
0.1714,1.0,0.5,0.151198
0.6086,0.6,0.5,0.464678
0.2514,0.8,0.1667,0.203626
0.8743,0.6,0.1667,0.637477
0.1,0.2,1.0,0.099297
0.0914,0.4,0.3333,0.07085
0.9457,0.8,0.3333,0.703657
0.3,0.8,1.0,0.28849
0.8086,0.6,0.5,0.615502
0.7914,1.0,1.0,0.612146
0.2971,0.4,0.3333,0.246202
0.5714,0.2,0.3333,0.401653
0.9886,1.0,0.8333,0.756581
0.3,0.2,0.6667,0.243425
0.9971,0.8,0.3333,0.743983
0.5457,0.6,0.6667,0.428229
0.8971,0.6,0.1667,0.675145
0.1829,0.8,1.0,0.184593
0.4314,0.6,0.5,0.32622
0.8914,0.6,0.8333,0.669562
0.2086,0.6,0.5,0.169476
0.5743,0.6,0.3333,0.41861
0.3343,1.0,0.6667,0.293275
0.2229,1.0,1.0,0.21343
0.5057,0.6,0.1667,0.361098
0.9229,0.6,1.0,0.729607
0.7886,0.6,0.6667,0.61819
0.4943,0.2,0.3333,0.363574
0.7486,0.4,1.0,0.582941
0.5429,0.2,0.8333,0.427091
0.2857,0.6,1.0,0.25409
0.3371,0.4,0.1667,0.251725
0.3543,0.2,0.1667,0.253157
0.6257,0.4,0.6667,0.460903
0.4114,0.2,0.3333,0.29915
0.4743,0.8,0.5,0.373955
0.7629,0.4,0.3333,0.541199
0.1629,0.2,0.1667,0.137001
0.76,0.4,0.5,0.568223
0.7829,0.2,0.3333,0.548567
0.1543,1.0,0.5,0.16874
0.8629,0.2,0.5,0.651877
0.4314,0.2,0.5,0.331643
0.1857,0.2,0.5,0.155188
0.4914,0.6,0.5,0.366061
0.6543,0.6,0.8333,0.529493
0.3943,0.2,1.0,0.339763
0.2486,0.8,1.0,0.225865
0.5286,0.4,0.3333,0.399407
0.3686,0.4,0.8333,0.309852
0.8114,0.8,0.3333,0.598649
0.0971,0.4,0.8333,0.121962
0.2171,1.0,0.1667,0.176802
0.46,0.2,0.3333,0.338724
0.8257,1.0,0.8333,0.652651
0.5457,0.2,1.0,0.4206
0.1457,0.4,0.1667,0.104622
0.6429,0.4,0.1667,0.483644
0.14,0.8,0.3333,0.11013
0.8114,0.2,0.1667,0.594453
0.3571,1.0,0.3333,0.2854
0.6314,0.8,0.6667,0.500413
0.1457,0.2,0.1667,0.115843
0.7971,0.4,0.5,0.605653
0.7486,0.8,0.5,0.553805
0.6657,0.4,0.6667,0.503297
0.2143,0.2,0.8333,0.214316
0.6286,0.8,1.0,0.511427
0.1886,0.6,0.3333,0.145194
0.4057,0.2,0.5,0.317244
0.4429,1.0,0.5,0.357393
0.8571,0.2,0.5,0.626368
0.9571,0.2,0.1667,0.65821
0.6286,0.6,0.8333,0.493701
0.2771,0.2,0.6667,0.212335
0.7086,0.8,0.3333,0.520348
0.6829,1.0,0.3333,0.517376
0.6514,0.4,0.6667,0.503525
0.76,0.4,0.1667,0.554534
0.4629,0.4,0.5,0.337386
0.7143,0.4,0.8333,0.525741
0.1371,0.2,0.3333,0.126994
0.6143,1.0,0.3333,0.478772
0.5486,0.2,0.8333,0.417499
0.6629,0.8,0.3333,0.522609
0.54,0.8,0.3333,0.429535
0.2286,0.6,0.3333,0.212924
0.5086,0.2,1.0,0.430625
0.7829,1.0,1.0,0.629229
0.9286,0.8,0.8333,0.704495
0.82,0.2,0.6667,0.627293
0.7771,1.0,0.1667,0.551692
0.5657,0.2,0.8333,0.458083
0.0857,1.0,0.6667,0.127854
0.3086,0.8,0.5,0.24353
0.5914,0.2,0.3333,0.420922
0.8743,0.8,0.3333,0.654547
0.5543,0.2,0.6667,0.40556
0.1286,0.2,1.0,0.147643
0.58,1.0,1.0,0.491424
0.18,0.2,0.3333,0.151138
0.9343,0.4,0.5,0.700924
0.28,1.0,0.1667,0.217026
0.1029,1.0,0.1667,0.086527
0.7743,0.8,0.8333,0.581399
0.3629,0.8,0.6667,0.324327
0.9886,0.2,0.1667,0.713183
0.3886,0.8,0.6667,0.305414
0.7143,0.2,0.5,0.518409
0.3029,0.8,1.0,0.281251
0.3571,0.2,0.1667,0.259134
0.3143,1.0,0.3333,0.237411
0.1486,0.8,0.5,0.159241
0.4486,0.8,0.1667,0.351855
0.8086,0.8,0.3333,0.619192
0.12,0.2,0.1667,0.087762
0.8371,1.0,0.3333,0.61264
0.28,0.8,0.6667,0.246195
0.7429,0.4,0.3333,0.562198
0.9486,1.0,0.3333,0.682387
0.5171,0.8,1.0,0.41296
0.1514,0.6,0.8333,0.146574
0.4429,0.2,0.8333,0.354957
0.4771,1.0,0.8333,0.378538
0.8743,0.8,0.3333,0.62816
0.7943,0.2,0.6667,0.593612
0.9657,0.4,0.5,0.727622
0.8914,0.2,0.6667,0.669071
0.22,0.8,0.3333,0.176244
0.66,0.6,0.6667,0.513433
0.6571,0.6,1.0,0.509358
0.12,0.6,0.8333,0.155961
0.6714,1.0,0.5,0.503297
0.9229,0.2,1.0,0.671141
0.4,0.2,1.0,0.336259
0.5886,0.2,0.6667,0.449028
0.7829,0.6,0.5,0.582718
0.66,0.2,0.5,0.499889
0.3829,0.2,0.8333,0.293849
0.88,0.8,1.0,0.66428
0.0971,0.8,0.5,0.089051
0.5886,0.4,0.6667,0.452143
0.3571,0.8,0.8333,0.328417
0.6743,0.2,0.5,0.510463
0.4429,0.4,0.3333,0.313673
0.1457,0.8,1.0,0.169272
0.5743,0.8,0.5,0.432308
0.7914,1.0,1.0,0.622087
0.8771,0.6,1.0,0.677977
0.1057,0.4,1.0,0.136015
0.9571,0.4,0.6667,0.713125
0.2543,1.0,0.5,0.209672
0.5257,0.8,0.5,0.407371
0.1914,0.4,0.5,0.155853
0.2829,0.4,0.1667,0.221571
0.3971,0.8,0.3333,0.323149
0.3171,0.4,0.5,0.268324
0.5229,0.6,0.3333,0.411712
0.4343,0.2,1.0,0.347864
0.2257,0.8,0.1667,0.185149
0.4429,0.4,0.5,0.359104
0.74,1.0,1.0,0.61096
0.8,0.4,0.1667,0.552625
0.7743,0.4,0.5,0.555764
0.8257,0.6,1.0,0.624057
0.1171,0.4,0.5,0.126695
0.6257,0.8,0.5,0.490814
0.4343,0.8,0.3333,0.351834
0.38,0.4,0.5,0.294073
0.3371,1.0,1.0,0.292766
0.1914,0.6,0.8333,0.170353
0.5029,0.8,0.5,0.415307
0.2,0.6,0.6667,0.164166
0.9971,0.2,0.8333,0.720546
0.38,0.8,1.0,0.310039
0.6229,0.6,0.5,0.4872
0.6857,0.4,0.1667,0.513845
0.5543,0.2,0.5,0.392645
0.9371,0.2,0.5,0.70465
0.7286,0.6,0.5,0.540648
0.7086,0.6,0.5,0.54857
0.1771,0.6,1.0,0.165623
0.4314,1.0,0.6667,0.35484
0.9714,0.8,0.8333,0.713646
0.5171,0.6,0.8333,0.410351
0.36,0.4,0.1667,0.280759
0.0857,0.4,0.6667,0.123499
0.6914,0.4,0.1667,0.504457
0.9057,1.0,1.0,0.715987
0.8714,0.8,0.5,0.65384
0.6171,0.2,0.3333,0.452445
0.7743,0.4,0.1667,0.537353
0.4771,1.0,0.5,0.367472
0.1429,0.8,0.6667,0.133707
1.0,1.0,0.3333,0.720111
0.3714,1.0,1.0,0.350548
0.3229,0.6,0.6667,0.263942
0.66,1.0,0.1667,0.478253
0.1629,1.0,0.5,0.145909
0.2971,0.6,0.5,0.232902
0.8686,0.2,0.5,0.655058
0.6429,0.4,1.0,0.523711
0.84,0.4,1.0,0.667879
0.7314,0.8,0.6667,0.542788
0.4629,0.4,0.5,0.379352
0.8486,0.2,0.1667,0.586616
0.8,0.6,1.0,0.640942
0.58,1.0,0.6667,0.473542
0.4029,0.4,0.8333,0.344243
0.5829,0.8,0.1667,0.441346
0.4086,1.0,0.1667,0.306474
0.2886,0.2,0.5,0.233644
0.3971,1.0,0.1667,0.291077
0.3171,0.6,0.1667,0.261344
0.46,0.8,0.8333,0.361562
0.4714,0.2,1.0,0.382649
0.5771,0.4,1.0,0.471599
0.62,0.2,0.6667,0.491225
0.6886,0.6,0.3333,0.516724
0.9714,1.0,0.1667,0.731056
0.2514,0.8,0.3333,0.200411
0.5657,0.6,0.3333,0.437545
0.3286,1.0,0.8333,0.283761
0.8086,1.0,1.0,0.621757
0.9486,0.2,0.8333,0.712904
0.76,0.4,0.6667,0.547943
0.5971,0.6,0.8333,0.459958
0.9714,0.2,0.1667,0.684528
0.1257,0.8,0.5,0.139462
0.38,0.6,0.8333,0.333257
0.6286,0.8,0.3333,0.486801
0.7857,1.0,0.8333,0.626896
0.9914,0.6,1.0,0.773545
0.2371,0.4,0.6667,0.204443
0.6314,0.2,0.6667,0.495619
0.4229,0.8,0.3333,0.31773
0.8343,1.0,0.8333,0.644466
0.1714,0.8,0.6667,0.173072
0.3514,0.8,0.3333,0.273928
0.1829,1.0,0.6667,0.200661
0.4257,0.4,0.8333,0.338384
0.36,1.0,0.3333,0.305306
0.9314,0.6,0.6667,0.721062
0.9143,1.0,0.3333,0.670546
0.1143,0.8,0.5,0.109067
0.4543,0.6,0.5,0.349749
0.8914,0.8,1.0,0.690947
0.4514,1.0,1.0,0.372874
0.2143,0.6,1.0,0.217822
0.2857,0.4,0.3333,0.216214
0.58,0.6,0.6667,0.467709
0.8686,0.6,0.3333,0.633628
0.5686,1.0,0.6667,0.44329
0.84,0.4,0.5,0.620541
0.5971,0.4,1.0,0.460114
0.8857,0.8,0.8333,0.653307
0.8,0.8,0.3333,0.608302
0.5571,0.6,0.3333,0.406435
0.3286,1.0,1.0,0.315765
0.8314,0.8,0.1667,0.612088
0.6543,0.6,0.1667,0.482361
0.1514,1.0,0.3333,0.167823
0.9571,0.8,0.1667,0.692299
0.7686,0.4,0.8333,0.592795
0.6914,0.4,0.6667,0.541528
0.3143,0.6,1.0,0.262958
0.8914,0.4,0.3333,0.633236
0.5657,0.6,0.1667,0.397162
0.9143,0.2,0.5,0.650788
0.6314,0.4,1.0,0.508209
0.2971,0.4,0.6667,0.241383
0.9371,0.4,1.0,0.689513
0.76,0.2,1.0,0.578491
0.7629,0.4,0.1667,0.556682
0.9371,0.4,0.5,0.688117
0.3543,0.6,0.6667,0.271278
0.6457,0.8,0.3333,0.472567
0.8314,0.4,0.6667,0.633598
0.0857,0.2,0.3333,0.088895
0.6343,1.0,0.6667,0.504923
0.9114,0.2,0.5,0.675385
0.5514,1.0,0.6667,0.419281
0.98,0.4,1.0,0.750973
0.3143,0.6,1.0,0.262684
0.6857,0.4,0.1667,0.513413
0.54,1.0,0.5,0.437499
0.6429,0.4,0.1667,0.48557
0.3029,0.2,0.5,0.23554
0.7543,0.4,0.5,0.536671
0.1514,0.4,0.1667,0.114479
0.9029,0.4,0.8333,0.677718
0.5571,0.2,1.0,0.456708
0.7686,0.8,0.3333,0.584866
0.7657,0.8,0.1667,0.548897
0.96,1.0,0.8333,0.715507
0.1057,0.8,0.6667,0.147134
0.3886,0.8,1.0,0.328466
0.9971,0.6,0.8333,0.759007
0.3771,0.6,0.1667,0.278975
0.36,0.4,1.0,0.295818
0.8086,0.6,1.0,0.63024
0.3,0.2,0.8333,0.276373
0.7171,0.6,0.8333,0.563799
0.1686,0.4,0.8333,0.141336
0.92,0.4,0.5,0.653865
0.8286,0.8,0.1667,0.591981
0.4057,0.2,1.0,0.355573
0.6114,0.4,0.3333,0.433875
0.8743,1.0,1.0,0.697974
0.6857,0.2,0.5,0.532138
0.3943,0.2,0.1667,0.296568
0.2714,0.6,0.1667,0.196871
0.3,0.6,0.1667,0.229221
0.1886,0.2,0.1667,0.126187
0.3829,0.6,0.6667,0.316827
0.1943,1.0,0.3333,0.179242
0.3486,0.4,1.0,0.287986
0.1171,0.2,0.6667,0.118713
0.3429,0.2,0.1667,0.254945
0.8171,0.2,1.0,0.602516
0.6343,1.0,0.1667,0.470427
0.7457,0.4,0.1667,0.549504
0.6914,0.2,1.0,0.519705
0.66,1.0,0.5,0.490943
0.6029,0.4,0.3333,0.448184
0.2114,1.0,0.6667,0.223863
0.6829,0.4,0.8333,0.513806
0.4571,0.2,0.8333,0.37265
0.5057,0.8,0.1667,0.379474
0.3657,0.2,0.8333,0.30377
0.0971,0.6,0.1667,0.067367
0.2971,1.0,1.0,0.295086
0.9286,0.8,0.6667,0.706554
0.86,0.4,0.1667,0.595149
0.6257,0.2,1.0,0.482744
0.2057,0.6,1.0,0.206188
0.6657,0.2,0.6667,0.522995
0.5543,0.6,0.1667,0.41749
0.5143,0.2,1.0,0.397517
0.3914,0.8,1.0,0.325921
0.1971,1.0,1.0,0.195307
0.1971,0.6,0.5,0.187939
0.4371,0.2,0.3333,0.325871
0.2971,1.0,0.3333,0.25391
0.7857,0.4,0.5,0.558648
0.7171,0.2,1.0,0.534886
0.1486,0.2,0.1667,0.11226
0.2714,0.4,0.8333,0.219453
0.0943,0.4,0.8333,0.117381
0.9571,0.6,0.5,0.716302
0.8771,1.0,0.5,0.636735
0.7743,0.6,0.5,0.584318
0.5829,0.4,0.1667,0.433096
0.7743,0.8,1.0,0.584296
0.92,0.2,0.5,0.661549
0.2257,0.2,0.1667,0.149132
0.8114,0.4,1.0,0.618436
0.8886,0.8,0.8333,0.682422
0.1714,0.6,0.1667,0.132464
0.8686,0.2,0.3333,0.625445
0.4029,0.6,1.0,0.331484
0.4114,0.6,0.1667,0.327201
0.6914,0.4,0.3333,0.505954
0.9657,0.4,0.3333,0.689248
0.0886,0.6,0.1667,0.101611
0.56,0.6,0.8333,0.44248
0.6543,0.4,0.5,0.468736
0.5457,0.4,0.3333,0.38362
0.6429,0.6,0.1667,0.452318
0.1886,0.6,0.8333,0.203582
0.3343,0.8,1.0,0.290137
0.4829,0.2,0.5,0.350775
0.6914,0.6,0.8333,0.538372
0.6629,0.6,0.3333,0.518972
0.14,0.6,0.1667,0.117545
0.3829,0.2,0.8333,0.308242
0.2743,0.2,0.8333,0.244915
0.3314,0.4,0.8333,0.256763
0.6714,0.2,0.8333,0.529791
0.6514,0.6,0.1667,0.488526
0.6886,0.8,0.3333,0.513163
0.36,0.2,0.1667,0.267577
0.8229,0.6,0.6667,0.62315
0.2457,0.6,0.8333,0.22687
0.5229,1.0,0.8333,0.41276
0.3486,0.8,1.0,0.316157
0.8371,1.0,0.3333,0.610133
0.5543,0.8,0.8333,0.46982
0.32,1.0,0.8333,0.307824
0.6171,0.4,0.1667,0.446933
0.1714,1.0,0.3333,0.169234
0.18,0.2,0.8333,0.16083
0.2486,0.8,0.8333,0.212537
0.8057,0.6,0.3333,0.579815
0.3171,0.2,0.6667,0.279647
0.6571,0.4,0.6667,0.521785
0.1143,0.4,0.5,0.120111
0.7286,0.8,0.1667,0.553424
0.5543,0.8,0.5,0.416384
0.26,1.0,0.8333,0.248705
0.96,0.8,0.6667,0.704353
0.2829,0.6,1.0,0.271126
0.8886,0.6,0.8333,0.680497
0.3229,0.8,0.3333,0.247216
0.1571,0.8,0.3333,0.12712
0.3629,0.4,0.1667,0.271614
0.1514,0.4,0.6667,0.144351
0.94,0.4,1.0,0.693062
0.6686,0.2,0.1667,0.458788
0.3343,0.6,0.5,0.257329
0.1057,0.6,1.0,0.134802
0.6086,1.0,0.5,0.495781
0.4229,0.8,0.5,0.350834
0.2143,0.2,0.5,0.182249
0.1857,0.6,0.8333,0.160292
0.6229,0.6,0.5,0.475419
0.6857,0.2,0.6667,0.51071
0.76,0.4,0.6667,0.565187
0.8971,1.0,0.3333,0.685851
0.7657,0.8,0.6667,0.573638
0.2686,1.0,0.8333,0.250503
0.8143,0.8,1.0,0.641728
0.2543,0.2,0.6667,0.197843
0.4229,0.8,0.5,0.362901
0.9829,0.8,0.8333,0.737297
0.1971,0.8,0.3333,0.191212
0.5657,1.0,0.3333,0.448624
0.6143,0.4,0.3333,0.432838
0.4886,0.8,0.5,0.383885
0.3629,0.6,0.3333,0.296759
0.1114,0.6,1.0,0.135555
0.3057,0.6,0.3333,0.237867
0.8686,1.0,0.5,0.66154
0.5114,1.0,0.1667,0.379716
0.8229,0.2,0.3333,0.606032
0.3629,0.6,0.8333,0.31309
0.9429,0.4,0.6667,0.689754
0.2314,0.8,0.5,0.187076
0.2943,0.6,0.6667,0.272547
0.9314,0.8,0.5,0.705912
0.66,0.8,0.5,0.507375
0.5857,0.2,0.8333,0.477216
0.6857,0.2,0.8333,0.522741
0.6714,0.8,0.5,0.507679
0.9543,0.2,1.0,0.721689
0.3286,0.2,0.3333,0.244588
0.8657,1.0,0.8333,0.67525
0.5429,0.4,0.8333,0.449079
0.4429,1.0,0.3333,0.334744
0.5571,0.6,1.0,0.440393
0.2057,0.6,0.5,0.202075
0.5171,0.2,1.0,0.405793
0.1514,0.8,0.1667,0.12301
0.8286,0.8,0.3333,0.622865
0.5257,1.0,1.0,0.41317
0.5829,0.4,0.5,0.417268
0.7657,1.0,0.3333,0.58794
0.3086,1.0,1.0,0.268032
0.7914,0.6,0.3333,0.5876
0.18,0.4,0.6667,0.153948
0.8971,0.6,0.1667,0.649718
0.9857,1.0,0.6667,0.726205
0.4171,0.8,0.6667,0.354596
0.5686,0.4,0.3333,0.42664
0.7657,0.4,0.6667,0.560167
0.4543,1.0,0.1667,0.336685
0.6971,0.6,0.6667,0.547165
0.2571,0.4,0.8333,0.217565
0.9371,0.6,0.5,0.676473
0.1457,0.8,0.8333,0.174367
0.24,1.0,0.6667,0.242541
0.5514,0.4,1.0,0.442551
0.3114,0.8,1.0,0.279406
0.8657,0.4,0.5,0.62526
0.6057,0.4,1.0,0.466904
0.2,0.8,1.0,0.203251
0.4829,0.2,1.0,0.401315
0.26,0.8,1.0,0.253435
0.2686,0.8,1.0,0.236812
0.76,0.4,0.8333,0.587903
0.3971,0.2,0.6667,0.295965
0.3743,0.2,0.8333,0.321464
0.5857,1.0,0.3333,0.464784
0.5971,0.4,1.0,0.47406
0.7,0.6,0.8333,0.534851
0.3171,0.8,0.5,0.241712
0.6886,1.0,0.8333,0.540346
0.4057,1.0,0.5,0.323111
0.6086,0.2,1.0,0.463584
0.8629,0.6,1.0,0.659258
0.2314,0.8,0.6667,0.236822
0.8171,0.2,0.5,0.596673
0.1943,0.4,0.6667,0.151936
0.1571,0.4,1.0,0.178012
0.8,1.0,0.8333,0.61665
0.7,0.8,0.5,0.522429
0.6629,0.8,0.5,0.489687
0.26,0.6,1.0,0.266136
0.5714,0.4,0.3333,0.403999
0.7114,1.0,0.3333,0.527065
0.4314,0.4,0.6667,0.340863
0.2971,0.6,0.8333,0.273153
0.7971,0.4,0.8333,0.592275
0.8029,0.6,0.1667,0.576409
0.5629,0.6,0.3333,0.412816
0.1714,0.4,0.6667,0.161413
0.9686,1.0,0.5,0.724935
0.5857,0.6,0.1667,0.442688
0.9086,0.8,0.8333,0.706197
0.9914,0.2,0.3333,0.695461
0.2743,0.2,0.8333,0.220644
0.7171,0.4,0.3333,0.507611
0.8114,1.0,0.5,0.627251
0.6143,0.8,0.6667,0.487277
0.9686,0.8,0.8333,0.734617
0.9829,0.4,1.0,0.7409
0.58,0.4,1.0,0.463359
0.7,0.6,0.1667,0.522396
0.2686,0.6,0.8333,0.237189
0.9686,0.6,0.3333,0.704906
0.5771,0.6,0.5,0.450543
0.4771,0.8,0.1667,0.380983
0.7971,0.2,0.6667,0.607586
0.1371,1.0,1.0,0.164091
0.9229,0.6,1.0,0.711739
0.7371,0.8,0.8333,0.590628
0.6171,0.2,1.0,0.469112
0.9114,0.4,0.8333,0.67793
0.4086,0.2,0.5,0.31719
0.7029,0.2,1.0,0.539194
0.8171,0.8,0.8333,0.642975
0.5543,0.6,1.0,0.465816
0.8057,1.0,0.5,0.592781
0.68,1.0,0.5,0.546833
0.8343,0.4,0.6667,0.633603
0.26,0.2,0.3333,0.189603
0.2629,0.6,0.5,0.210001
0.9714,0.6,0.5,0.724427
0.6629,0.4,1.0,0.524092
0.3914,0.8,0.5,0.317953
0.78,0.4,0.6667,0.570887
0.3829,0.4,0.6667,0.310271
0.3171,0.8,0.1667,0.268014
0.2829,0.4,0.1667,0.219055
0.1114,1.0,0.6667,0.152543
0.84,0.2,1.0,0.617452
0.3029,0.6,0.6667,0.273804
0.8029,0.4,0.5,0.579296
0.6514,1.0,0.8333,0.533145
0.5257,0.4,0.1667,0.392183
0.12,0.4,1.0,0.126242
0.9486,0.2,1.0,0.706662
0.1971,0.8,0.3333,0.174623
0.3514,0.2,0.6667,0.294585
0.5657,0.6,0.3333,0.440216
0.2171,0.4,0.3333,0.195185
0.8171,0.6,0.1667,0.579735
0.5057,0.4,1.0,0.386923
0.38,0.2,0.6667,0.312223
0.4657,0.8,0.6667,0.364276
0.4171,0.4,0.8333,0.353106
0.3457,0.2,0.6667,0.264631
0.5686,0.8,0.5,0.4469
0.5286,1.0,0.6667,0.411689
0.2857,0.2,0.1667,0.19766
0.2971,1.0,0.1667,0.261391
0.7057,0.4,0.8333,0.559222
0.8886,0.2,0.5,0.656954
0.7114,1.0,0.5,0.554832
0.9114,0.4,0.1667,0.643895
0.6286,0.6,0.5,0.491382
0.8686,0.4,0.1667,0.623091
0.6971,0.2,0.1667,0.48232
0.3429,0.8,1.0,0.31325
0.2657,0.6,1.0,0.248538
0.3714,0.8,0.3333,0.302605
0.86,1.0,0.1667,0.646379
0.1429,1.0,0.1667,0.13396
0.6886,0.8,0.5,0.519263
0.8314,0.6,0.6667,0.625841
0.9,0.8,0.3333,0.646493
0.7057,0.6,0.1667,0.502641
0.5143,0.6,0.3333,0.405318
0.6114,0.4,0.1667,0.469054
0.7343,0.2,0.5,0.566251
0.3629,0.2,1.0,0.304437
0.22,0.6,0.5,0.205619
0.3543,0.8,1.0,0.30367
