tamanho,banheiros,quartos,preco
0.988,0.6,0.1667,0.504524
0.164,0.6,0.1667,0.109245
0.968,1.0,0.3333,0.505157
0.768,0.8,0.1667,0.417552
0.8,0.6,0.5,0.43504
0.376,0.4,0.5,0.241529
0.712,0.4,1.0,0.415212
0.868,1.0,0.3333,0.453696
0.984,0.2,0.6667,0.511092
0.584,0.6,0.5,0.309907
0.636,0.2,1.0,0.344633
0.572,1.0,1.0,0.374892
0.484,0.2,0.8333,0.293036
0.128,0.6,0.8333,0.133469
0.312,1.0,0.1667,0.185424
0.308,0.6,0.8333,0.210218
0.968,0.4,0.5,0.510066
0.416,0.2,0.1667,0.20398
0.972,0.4,0.5,0.505829
0.336,0.6,1.0,0.234488
0.2,0.2,0.1667,0.106011
0.212,1.0,0.5,0.134451
0.156,0.6,0.1667,0.106504
0.612,0.4,0.6667,0.347697
0.292,0.6,0.8333,0.179388
0.932,0.2,1.0,0.525834
0.82,0.4,0.8333,0.462193
0.652,0.6,0.3333,0.331024
0.768,0.8,1.0,0.452257
0.188,1.0,0.6667,0.158166
0.448,1.0,0.3333,0.282788
0.72,1.0,0.6667,0.420853
0.34,0.2,0.5,0.203137
0.748,0.6,0.5,0.427552
0.952,1.0,1.0,0.54599
0.472,0.8,0.6667,0.277164
0.952,0.6,0.3333,0.523842
0.432,0.2,0.6667,0.263805
0.896,0.2,0.6667,0.48588
0.368,0.4,0.1667,0.217763
0.524,0.8,0.8333,0.329956
0.316,0.6,0.6667,0.215872
0.728,0.2,0.8333,0.399534
0.864,0.6,1.0,0.490306
0.124,0.6,0.8333,0.126
0.604,0.2,0.1667,0.301011
0.444,0.6,1.0,0.306969
0.236,0.4,0.5,0.162732
0.308,1.0,0.6667,0.194188
0.148,1.0,1.0,0.147861
0.704,0.2,1.0,0.402633
0.86,0.2,0.8333,0.451033
0.552,0.2,0.8333,0.32362
0.888,0.8,1.0,0.515966
0.636,0.6,0.8333,0.388771
0.584,0.8,0.6667,0.337927
0.228,0.6,1.0,0.16112
0.448,0.2,0.5,0.264155
0.34,0.2,0.3333,0.198149
0.172,0.6,0.5,0.144722
0.852,0.2,0.1667,0.438673
0.832,0.2,0.3333,0.411701
0.512,1.0,0.8333,0.296733
0.724,0.4,0.1667,0.387346
0.536,0.2,0.3333,0.289542
0.724,0.2,0.8333,0.403112
0.332,0.8,0.1667,0.187431
0.36,0.6,0.1667,0.184326
0.592,0.8,0.8333,0.351679
0.632,0.6,1.0,0.394975
0.756,0.2,0.1667,0.378162
0.256,0.6,0.5,0.142268
0.584,0.2,0.1667,0.296384
0.448,1.0,0.1667,0.248256
0.812,0.6,0.5,0.446586
0.132,1.0,0.3333,0.122534
0.556,0.6,0.1667,0.313892
0.856,0.6,0.6667,0.449411
0.728,0.6,0.8333,0.438551
0.724,0.4,0.5,0.397112
0.484,0.6,0.3333,0.286762
0.84,0.6,0.6667,0.4423
0.164,0.2,0.5,0.133536
0.144,0.4,0.5,0.109925
0.712,0.4,0.5,0.391499
0.712,0.4,0.5,0.385791
0.76,0.6,0.8333,0.45417
0.604,0.6,0.3333,0.310433
0.684,1.0,0.8333,0.406892
0.348,0.2,1.0,0.224725
0.644,0.4,1.0,0.398691
0.82,1.0,0.6667,0.489856
0.648,0.8,0.5,0.348842
0.364,1.0,0.5,0.235312
0.216,0.6,1.0,0.183865
0.46,0.2,0.1667,0.258306
0.488,0.6,0.8333,0.304223
0.408,0.2,0.8333,0.237357
0.296,0.2,1.0,0.220817
0.848,0.8,0.1667,0.432556
0.768,0.4,0.8333,0.438174
0.136,0.8,1.0,0.108637
0.996,1.0,0.3333,0.528799
0.596,1.0,1.0,0.388015
0.524,0.8,1.0,0.323346
0.612,1.0,0.3333,0.326151
0.244,0.4,0.8333,0.155075
0.232,0.4,1.0,0.146004
0.6,0.4,0.5,0.313756
0.964,0.2,0.8333,0.548846
0.32,0.6,1.0,0.204546
0.172,0.4,0.3333,0.098814
0.764,1.0,0.5,0.415845
0.94,0.2,1.0,0.502615
0.2,1.0,0.1667,0.118438
0.696,0.6,0.8333,0.404645
0.78,0.4,0.8333,0.430987
0.728,1.0,0.1667,0.396002
0.32,0.4,0.6667,0.217948
0.576,0.6,0.8333,0.323554
0.444,0.2,0.6667,0.271248
0.888,0.8,0.3333,0.503459
0.756,1.0,0.3333,0.405066
0.652,0.6,0.8333,0.353542
0.552,0.2,0.5,0.321014
0.876,0.6,1.0,0.487928
0.86,0.6,1.0,0.483213
0.204,0.2,0.6667,0.142951
0.5,0.6,0.5,0.29854
0.188,0.2,0.5,0.1242
0.884,1.0,0.6667,0.508711
0.968,0.8,1.0,0.543615
0.944,0.6,0.1667,0.486486
0.836,0.4,0.3333,0.425162
0.14,1.0,1.0,0.140652
0.212,1.0,0.3333,0.130538
0.38,0.8,0.6667,0.239203
0.792,0.4,0.3333,0.430443
0.876,0.2,0.6667,0.46106
0.128,0.2,0.8333,0.086398
0.628,0.6,1.0,0.352737
0.3,0.2,0.1667,0.152964
0.896,0.2,1.0,0.484289
0.884,1.0,0.3333,0.493412
0.24,0.2,0.1667,0.12533
0.664,1.0,0.6667,0.389995
0.66,1.0,1.0,0.380777
0.72,0.2,0.1667,0.368356
0.288,0.2,0.1667,0.147107
0.828,0.6,0.1667,0.452435
0.2,0.8,0.8333,0.152389
0.308,0.4,0.8333,0.196894
0.612,0.8,0.8333,0.37086
0.732,0.4,1.0,0.437652
0.168,0.8,0.3333,0.111819
0.5,0.2,0.8333,0.289289
0.796,1.0,0.1667,0.416882
0.264,0.4,0.6667,0.172074
0.272,1.0,0.8333,0.22149
0.192,0.4,0.5,0.122109
0.664,0.2,1.0,0.375949
0.26,0.8,0.6667,0.15844
0.208,0.2,0.6667,0.139094
0.712,0.2,0.3333,0.37709
0.228,0.8,0.8333,0.174448
0.892,0.4,0.1667,0.440589
0.188,0.4,0.8333,0.138838
0.3,0.2,0.8333,0.187298
0.228,0.8,0.5,0.180705
0.28,0.6,0.5,0.168267
0.148,0.8,0.5,0.092696
0.716,0.6,0.8333,0.426459
0.276,0.8,1.0,0.194247
0.428,0.4,0.1667,0.250227
0.276,0.2,0.6667,0.164802
0.456,1.0,0.1667,0.239282
0.844,0.2,0.6667,0.463991
0.14,0.6,0.1667,0.082109
0.476,0.6,0.6667,0.27272
0.544,0.6,1.0,0.308834
0.908,0.2,1.0,0.519235
0.444,0.8,0.6667,0.288142
0.508,0.8,0.6667,0.316848
0.38,0.4,0.1667,0.192551
1.0,0.2,1.0,0.573718
0.688,0.2,0.8333,0.395894
0.652,0.8,0.6667,0.378561
0.572,0.4,0.5,0.308225
0.7,0.2,0.8333,0.414232
0.624,0.2,1.0,0.341203
0.244,0.4,0.5,0.158532
0.3,0.8,0.1667,0.185749
0.172,1.0,0.8333,0.170482
0.716,1.0,0.8333,0.406115
0.428,0.4,0.5,0.265579
0.444,0.2,0.3333,0.245463
0.868,1.0,1.0,0.512047
0.764,0.6,0.5,0.421574
0.36,0.4,1.0,0.248962
0.532,0.2,0.6667,0.309413
0.976,1.0,1.0,0.552308
0.236,0.2,0.8333,0.18022
0.936,0.4,0.1667,0.496383
0.696,0.4,1.0,0.409824
0.628,0.2,0.5,0.318433
0.924,1.0,0.6667,0.496038
0.652,0.4,1.0,0.362671
0.14,0.4,0.5,0.088461
0.42,0.8,0.1667,0.257128
0.736,0.2,0.1667,0.360911
0.12,0.4,1.0,0.111857
0.336,0.4,0.1667,0.200353
0.12,0.6,1.0,0.120961
0.36,1.0,0.1667,0.192433
0.424,1.0,0.8333,0.250597
0.24,0.2,1.0,0.167802
0.82,0.8,0.3333,0.441514
0.288,0.4,0.3333,0.162478
0.804,0.8,1.0,0.484965
0.16,0.2,0.5,0.111257
0.292,0.6,0.8333,0.192081
0.844,0.6,0.3333,0.430554
0.34,0.6,1.0,0.22365
0.368,0.8,1.0,0.254648
0.888,0.8,0.1667,0.474275
0.596,0.2,0.5,0.3499
0.684,0.8,0.8333,0.38817
0.584,0.4,0.5,0.322152
0.62,0.2,0.8333,0.357797
0.92,0.8,0.6667,0.530536
0.416,0.8,0.6667,0.237473
0.828,0.6,0.1667,0.433123
0.236,0.6,0.3333,0.147449
0.868,0.4,1.0,0.497277
0.928,0.2,0.3333,0.466491
0.244,0.8,1.0,0.174437
0.18,1.0,0.6667,0.16063
0.88,1.0,0.3333,0.477828
0.524,0.4,0.6667,0.301092
0.972,0.6,0.3333,0.508574
0.924,0.2,0.3333,0.487951
0.252,1.0,1.0,0.180927
0.548,0.6,0.1667,0.271984
0.868,0.6,0.8333,0.506051
0.928,0.4,0.8333,0.518429
0.896,0.6,0.8333,0.476994
0.212,0.8,0.6667,0.163333
0.428,0.4,0.5,0.264881
0.264,0.8,1.0,0.182436
0.456,0.8,0.5,0.276597
0.252,0.4,0.8333,0.18035
0.772,0.2,0.3333,0.415824
0.728,0.2,1.0,0.397105
0.984,0.4,0.6667,0.541169
0.296,0.4,0.3333,0.196265
0.4,1.0,0.8333,0.266526
0.732,0.2,1.0,0.434279
0.768,0.4,0.6667,0.434289
0.208,0.8,1.0,0.183988
0.496,0.4,0.1667,0.261719
0.76,1.0,1.0,0.452941
0.736,0.2,0.1667,0.383516
0.644,0.8,0.8333,0.365704
0.444,0.8,0.1667,0.248386
0.672,0.2,1.0,0.373839
0.512,0.6,0.3333,0.276751
0.856,0.2,1.0,0.482263
0.328,0.2,0.3333,0.172051
0.524,1.0,0.8333,0.3134
0.572,0.2,0.1667,0.283352
0.568,0.4,0.3333,0.308349
0.18,0.2,1.0,0.134245
0.244,0.8,0.5,0.148422
0.776,0.6,0.1667,0.405929
0.944,0.6,0.5,0.491435
0.948,0.2,0.6667,0.502265
0.404,0.6,0.3333,0.248446
0.804,1.0,1.0,0.463348
0.376,0.2,1.0,0.241132
0.512,0.8,0.3333,0.298418
0.612,0.2,0.8333,0.342013
0.876,0.2,0.5,0.468137
0.68,0.6,0.1667,0.373233
0.184,0.2,0.5,0.125999
0.428,0.4,0.3333,0.231357
0.144,0.8,0.3333,0.124765
0.704,0.6,0.5,0.411426
0.196,1.0,1.0,0.157992
0.368,0.4,0.6667,0.222857
0.472,0.4,0.8333,0.263275
0.436,1.0,0.8333,0.285077
0.752,0.2,1.0,0.419596
0.872,0.4,0.3333,0.439345
0.536,0.2,0.3333,0.27459
0.476,0.6,0.8333,0.267282
0.216,0.2,1.0,0.153206
0.348,0.6,0.5,0.206902
0.6,0.8,0.1667,0.309188
0.224,0.2,0.5,0.120246
0.656,0.6,1.0,0.372532
0.668,0.4,0.5,0.361513
0.408,0.6,1.0,0.28793
0.176,0.2,0.8333,0.131132
0.556,1.0,0.3333,0.339569
0.812,0.4,0.8333,0.472092
0.208,0.2,0.5,0.121216
0.176,0.2,1.0,0.124645
0.128,0.8,0.1667,0.100038
0.412,0.6,0.3333,0.250748
0.732,0.4,0.1667,0.38508
0.78,0.8,0.1667,0.427834
0.508,0.4,0.3333,0.279035
0.72,1.0,0.8333,0.404981
0.54,0.2,0.6667,0.304285
0.516,0.2,0.8333,0.290027
0.436,0.8,1.0,0.267755
0.296,0.8,0.6667,0.17402
0.572,0.2,0.6667,0.340741
0.368,1.0,0.3333,0.243569
0.9,0.2,0.8333,0.470295
0.904,0.6,0.5,0.477596
0.596,0.2,0.1667,0.308697
0.5,0.2,1.0,0.298012
0.672,0.8,0.3333,0.38997
0.524,0.2,0.8333,0.320346
0.748,0.2,1.0,0.435478
0.928,1.0,0.8333,0.51617
0.156,1.0,0.3333,0.125166
0.252,0.2,1.0,0.153138
0.988,0.6,0.1667,0.528197
0.3,0.2,0.3333,0.186867
0.508,0.2,0.8333,0.296656
0.12,0.2,0.6667,0.074638
0.716,0.6,0.8333,0.405653
0.652,0.6,0.3333,0.33217
0.596,0.2,1.0,0.336967
0.32,0.6,0.1667,0.180313
0.68,1.0,0.6667,0.375528
0.644,0.2,0.1667,0.342149
0.58,0.6,0.1667,0.31803
0.368,0.2,1.0,0.218167
0.268,0.2,1.0,0.161187
0.376,1.0,0.3333,0.240642
0.488,0.4,0.8333,0.312087
0.452,0.2,0.3333,0.245463
0.196,0.4,0.1667,0.114006
0.788,0.4,0.6667,0.443086
0.4,0.8,0.8333,0.245945
0.232,0.4,0.8333,0.147409
0.624,0.4,0.1667,0.332857
0.792,0.2,1.0,0.428098
0.932,0.4,0.6667,0.501197
0.772,0.8,0.5,0.424092
0.384,1.0,0.3333,0.210804
0.716,0.6,0.8333,0.41924
0.772,0.2,1.0,0.437032
0.684,0.2,0.1667,0.363515
0.588,0.8,0.8333,0.367308
0.304,0.6,0.1667,0.186428
0.156,0.2,0.5,0.098942
0.708,0.8,0.3333,0.367976
0.532,1.0,0.8333,0.344005
0.676,0.2,0.8333,0.400062
0.168,0.4,1.0,0.130967
0.452,0.4,1.0,0.304829
0.52,0.4,0.6667,0.292979
0.588,0.6,0.6667,0.349809
0.796,0.8,0.1667,0.43963
0.264,0.4,1.0,0.200567
0.976,1.0,0.6667,0.540019
0.172,0.6,0.1667,0.092774
0.172,0.8,0.8333,0.121501
0.876,0.2,0.3333,0.473229
0.876,0.2,0.8333,0.485532
0.94,1.0,1.0,0.530152
0.608,1.0,0.8333,0.347266
0.44,0.6,0.5,0.252325
0.34,0.6,0.3333,0.179346
0.844,1.0,0.1667,0.448999
0.512,0.6,0.3333,0.266073
0.288,0.6,0.3333,0.161238
0.496,1.0,0.1667,0.283025
0.204,0.2,1.0,0.148556
0.392,0.6,0.6667,0.256883
0.616,1.0,0.5,0.359162
0.828,0.2,0.3333,0.426713
0.248,0.2,0.6667,0.164288
0.568,0.6,0.6667,0.347347
0.64,0.6,1.0,0.359463
0.372,1.0,1.0,0.237201
0.248,0.4,1.0,0.156231
0.816,0.2,1.0,0.455776
0.788,0.2,0.3333,0.417322
0.68,0.6,0.5,0.370285
0.204,0.6,0.6667,0.136775
0.524,0.2,1.0,0.326808
0.88,0.6,0.5,0.485142
0.952,0.2,0.8333,0.531712
0.7,0.6,0.1667,0.373406
0.652,0.6,0.6667,0.388504
0.784,0.8,0.1667,0.418068
0.916,0.6,0.8333,0.486075
0.144,0.2,0.3333,0.084827
0.58,0.6,0.8333,0.318556
0.472,0.2,0.3333,0.262232
0.324,0.6,0.8333,0.198037
0.948,0.6,0.6667,0.504156
0.404,1.0,0.8333,0.253497
0.88,0.8,0.1667,0.465709
0.412,0.6,0.1667,0.24195
0.856,0.6,0.3333,0.447018
0.136,0.8,0.5,0.093439
0.56,0.6,0.3333,0.301782
0.248,0.8,1.0,0.183607
0.868,0.8,0.8333,0.494513
0.236,0.8,0.3333,0.162997
0.74,1.0,0.1667,0.423741
0.668,0.8,0.6667,0.407483
0.376,0.2,0.6667,0.224008
0.824,1.0,0.1667,0.424043
0.66,0.4,0.8333,0.362318
0.184,1.0,0.3333,0.112435
0.992,0.6,0.6667,0.54095
0.46,0.4,0.8333,0.301262
0.516,1.0,0.8333,0.318976
0.172,1.0,0.8333,0.159344
0.18,0.2,0.8333,0.142414
0.336,0.4,1.0,0.210138
0.18,0.6,0.8333,0.133114
0.58,0.4,0.1667,0.302457
0.408,0.6,0.5,0.227578
0.276,0.2,0.1667,0.169512
0.828,0.4,0.1667,0.412814
0.796,0.2,0.5,0.442746
0.928,0.2,0.5,0.487028
0.24,0.8,0.1667,0.170148
0.664,0.2,0.5,0.38235
0.364,0.6,1.0,0.2578
0.44,0.8,1.0,0.277353
0.892,1.0,0.8333,0.510798
0.296,0.6,0.3333,0.160784
0.964,0.8,0.5,0.512737
0.64,0.4,0.3333,0.364394
0.264,0.8,0.3333,0.186337
0.352,0.2,0.5,0.220343
0.392,0.2,0.3333,0.201502
0.676,0.2,1.0,0.387862
0.872,0.6,0.5,0.482982
0.78,0.4,1.0,0.442225
0.684,0.2,0.1667,0.378155
0.692,0.4,0.3333,0.387804
0.748,0.4,0.8333,0.420527
0.98,0.8,0.6667,0.51801
0.58,1.0,0.1667,0.334817
0.404,0.6,0.6667,0.226965
0.78,0.2,0.1667,0.395044
0.204,0.6,0.3333,0.144302
0.296,0.6,0.3333,0.192086
0.344,0.8,1.0,0.258229
0.144,0.6,0.1667,0.11753
0.276,0.2,1.0,0.197162
0.992,0.4,1.0,0.526729
0.804,1.0,1.0,0.448228
0.228,0.2,1.0,0.14183
0.892,1.0,0.6667,0.523396
0.744,0.8,0.3333,0.398882
0.644,0.2,0.3333,0.337976
0.596,0.8,0.6667,0.355536
0.544,0.8,0.1667,0.306146
0.916,0.4,0.5,0.514857
0.368,0.2,0.8333,0.224344
0.888,0.8,0.5,0.479137
0.356,1.0,0.3333,0.214665
0.52,0.4,0.6667,0.290721
0.44,0.8,0.8333,0.257553
0.588,0.2,0.3333,0.289641
0.62,0.4,1.0,0.345556
0.636,0.2,0.3333,0.322709
0.86,0.6,0.6667,0.499596
0.168,0.4,0.5,0.139375
0.624,0.2,1.0,0.361224
0.6,0.2,0.6667,0.328222
0.916,0.8,0.8333,0.51469
0.312,1.0,0.6667,0.194364
0.704,0.8,0.8333,0.398438
0.3,0.4,0.1667,0.158061
0.272,0.8,0.8333,0.196518
0.716,0.6,0.1667,0.373934
0.652,0.4,0.3333,0.331634
0.832,0.8,0.8333,0.471286
0.344,0.2,0.1667,0.184932
0.608,0.4,0.8333,0.374841
0.432,1.0,0.6667,0.249663
0.612,1.0,0.5,0.331269
0.132,0.6,0.5,0.111086
0.428,0.6,0.3333,0.249949
0.208,0.8,0.8333,0.141248
0.34,0.2,1.0,0.217123
0.736,0.8,0.8333,0.429239
0.22,0.6,0.3333,0.15059
0.288,1.0,1.0,0.199517
0.72,0.4,0.1667,0.366666
0.484,0.2,1.0,0.296207
0.728,0.8,0.3333,0.398647
0.844,0.2,0.5,0.459493
0.552,0.6,0.6667,0.302721
0.492,0.4,0.3333,0.282929
0.74,0.8,0.8333,0.403946
0.46,1.0,0.6667,0.291228
0.88,0.4,0.8333,0.497917
0.228,1.0,0.5,0.158434
0.612,0.2,0.5,0.32873
0.728,0.6,0.5,0.380492
0.86,1.0,0.6667,0.503782
0.504,1.0,0.6667,0.300758
0.456,0.6,0.6667,0.265527
0.488,0.8,0.1667,0.251895
0.536,0.8,0.8333,0.324466
0.24,0.2,1.0,0.147502
0.312,0.4,0.5,0.17408
0.376,1.0,0.1667,0.221931
0.4,0.2,0.6667,0.251403
0.496,1.0,0.8333,0.288347
0.204,0.4,0.1667,0.106935
0.476,1.0,0.8333,0.294961
0.48,1.0,0.3333,0.284948
0.944,0.6,0.5,0.490349
0.536,0.8,0.1667,0.28391
0.2,0.2,0.6667,0.14258
0.288,1.0,1.0,0.215692
0.78,0.8,0.1667,0.441621
0.428,0.8,0.5,0.251785
0.984,0.6,0.3333,0.506
0.984,0.8,1.0,0.552779
0.84,0.4,1.0,0.471791
0.704,0.2,0.3333,0.381794
0.528,1.0,1.0,0.358953
0.348,0.4,0.1667,0.183781
0.14,0.6,0.1667,0.096593
0.564,1.0,1.0,0.355038
0.82,0.4,0.8333,0.448665
0.628,0.4,0.6667,0.341622
0.78,0.4,0.5,0.428102
0.516,0.8,0.6667,0.29486
0.816,0.2,0.5,0.439992
0.624,1.0,0.6667,0.364903
0.272,0.2,0.5,0.154898
0.736,1.0,0.5,0.419431
0.58,0.8,0.6667,0.363648
0.308,1.0,0.6667,0.186275
0.652,0.4,1.0,0.376273
0.428,1.0,1.0,0.266141
0.22,0.2,1.0,0.165833
0.768,1.0,0.1667,0.426357
0.28,1.0,0.6667,0.205684
0.472,0.2,0.3333,0.25167
0.4,0.4,0.3333,0.220299
0.768,1.0,0.3333,0.448752
0.86,0.6,1.0,0.486561
0.228,0.2,0.1667,0.149452
0.932,0.8,1.0,0.52822
0.324,0.6,0.3333,0.196744
0.124,0.4,0.8333,0.128057
0.916,0.2,0.3333,0.500259
0.684,0.8,1.0,0.399097
0.24,0.4,0.8333,0.163148
0.868,0.6,0.5,0.483177
0.804,0.4,0.1667,0.437354
0.404,1.0,0.3333,0.261843
0.412,0.4,0.8333,0.246595
0.58,0.8,0.6667,0.353175
0.468,0.4,0.1667,0.230329
0.204,0.8,0.5,0.155084
0.768,0.8,1.0,0.453361
0.78,0.4,0.3333,0.42043
0.58,0.2,0.1667,0.281458
0.696,0.8,1.0,0.416848
0.756,0.8,0.3333,0.388864
0.896,0.4,1.0,0.51501
0.504,0.2,1.0,0.306621
0.956,0.8,0.6667,0.503733
0.768,0.2,0.6667,0.409884
0.708,0.8,0.8333,0.401121
0.548,0.6,0.1667,0.321236
0.92,0.2,0.3333,0.484183
0.824,0.2,1.0,0.44625
0.588,1.0,0.3333,0.349076
0.512,0.4,0.5,0.278238
0.376,0.4,0.1667,0.198127
0.376,0.8,0.1667,0.227446
0.704,0.2,0.5,0.356463
0.172,0.6,0.5,0.127992
0.136,0.4,0.1667,0.082596
0.848,0.2,1.0,0.45122
0.172,1.0,1.0,0.152757
0.292,0.4,1.0,0.201689
0.876,0.8,0.3333,0.489258
0.372,0.6,0.1667,0.214531
0.408,0.6,0.6667,0.247204
0.668,0.6,0.5,0.350687
0.608,0.8,1.0,0.392288
0.572,0.4,0.8333,0.317966
0.164,0.4,1.0,0.132399
0.28,0.4,1.0,0.185011
0.748,1.0,0.5,0.422065
0.392,1.0,0.5,0.236491
0.292,1.0,0.6667,0.202937
0.148,1.0,0.3333,0.130272
0.276,0.8,0.6667,0.183662
0.216,0.8,0.6667,0.136101
0.84,0.4,0.5,0.437492
0.872,0.2,0.5,0.441726
0.744,0.8,0.8333,0.452394
0.524,1.0,0.6667,0.337479
0.876,0.2,0.8333,0.461606
0.904,0.2,0.5,0.500703
0.328,0.6,0.1667,0.167308
0.336,0.2,0.5,0.195838
0.324,0.2,0.1667,0.188768
0.696,0.8,0.5,0.415426
0.336,0.6,0.5,0.214234
0.248,0.2,0.6667,0.169248
0.144,1.0,0.1667,0.084893
0.58,0.6,1.0,0.359137
0.444,1.0,0.3333,0.268965
1.0,1.0,0.6667,0.571384
0.92,0.4,0.6667,0.475223
0.408,0.6,0.8333,0.237111
0.444,1.0,0.6667,0.281091
0.892,1.0,0.5,0.490044
0.504,0.6,0.5,0.276689
0.248,0.8,1.0,0.203703
0.728,0.4,0.6667,0.402802
0.944,1.0,0.1667,0.480065
0.688,0.6,0.1667,0.368721
0.5,1.0,0.3333,0.293898
0.34,0.4,0.5,0.209933
0.252,0.8,0.6667,0.194497
0.168,0.2,0.6667,0.111266
0.928,1.0,0.3333,0.497157
0.66,0.8,0.5,0.38295
0.584,0.6,0.1667,0.318655
0.456,0.8,0.8333,0.275973
0.912,0.2,0.6667,0.509418
0.628,0.8,0.6667,0.372511
0.572,1.0,0.8333,0.364648
0.452,0.8,0.5,0.286211
0.704,0.2,0.6667,0.38586
0.26,0.6,0.3333,0.144657
0.12,0.2,0.5,0.095609
0.184,0.6,0.6667,0.118199
0.98,0.8,0.8333,0.571426
0.46,0.2,0.8333,0.287164
0.904,0.4,0.3333,0.474619
0.64,0.2,0.3333,0.355517
0.644,1.0,1.0,0.377127
0.964,0.2,1.0,0.522913
0.756,0.8,0.5,0.444811
0.492,0.2,0.8333,0.268802
0.284,0.6,0.1667,0.177156
0.832,0.2,1.0,0.487579
0.556,0.4,0.1667,0.31247
0.72,1.0,0.8333,0.43004
0.728,0.4,0.6667,0.40428
0.804,0.6,0.5,0.440082
0.776,0.4,0.1667,0.429993
0.328,0.2,0.5,0.173537
0.384,1.0,0.3333,0.21694
0.924,0.8,0.3333,0.493851
0.804,0.8,0.6667,0.462909
0.668,0.8,0.5,0.369874
0.916,0.4,0.8333,0.487856
0.86,0.6,1.0,0.501096
0.332,1.0,0.1667,0.22115
0.512,0.2,1.0,0.291239
0.784,0.2,0.3333,0.404283
0.404,0.4,0.5,0.216282
0.256,0.8,1.0,0.177846
0.708,1.0,0.3333,0.401406
0.76,1.0,0.5,0.447495
0.172,0.8,0.3333,0.099056
0.732,0.8,0.3333,0.417989
0.764,0.4,0.1667,0.38249
0.392,1.0,0.8333,0.259674
0.88,0.6,1.0,0.497825
0.34,0.8,0.3333,0.213343
0.936,1.0,0.5,0.504408
0.816,1.0,0.3333,0.450618
0.748,0.4,1.0,0.433717
0.44,0.2,0.5,0.233829
0.372,0.6,0.3333,0.195496
0.788,0.8,0.3333,0.4348
0.984,0.6,1.0,0.541287
0.46,0.4,0.8333,0.296911
0.14,1.0,0.3333,0.096174
0.732,1.0,0.3333,0.404411
0.604,0.8,0.1667,0.312069
0.996,0.6,0.8333,0.546927
0.712,0.2,0.6667,0.388215
0.496,0.8,0.3333,0.285831
0.5,1.0,0.1667,0.302024
0.836,0.2,0.5,0.428507
0.24,1.0,0.6667,0.168957
0.508,0.8,0.3333,0.289459
0.352,0.6,1.0,0.256943
0.9,0.2,1.0,0.490085
0.68,0.4,1.0,0.384618
0.284,1.0,0.8333,0.228237
0.5,0.2,0.5,0.299339
0.148,1.0,1.0,0.130602
0.3,0.2,0.1667,0.14765
0.428,0.4,0.6667,0.272404
0.516,0.8,0.5,0.323667
0.556,0.8,0.6667,0.348753
0.576,1.0,0.3333,0.344868
0.592,1.0,0.1667,0.318526
0.6,0.4,0.8333,0.350787
0.58,1.0,0.3333,0.349859
0.864,0.2,0.5,0.446692
0.8,0.4,0.3333,0.433236
0.24,0.4,1.0,0.190854
0.7,1.0,0.5,0.400639
0.716,0.6,0.6667,0.398811
0.98,0.2,0.8333,0.547974
0.92,0.4,0.1667,0.480704
0.464,1.0,0.3333,0.282567
0.828,1.0,0.1667,0.461457
0.588,0.6,1.0,0.347387
0.996,0.8,0.1667,0.504587
0.484,0.2,0.3333,0.260823
0.824,0.6,0.6667,0.474606
0.536,0.8,0.1667,0.30569
0.236,0.4,0.8333,0.158815
0.632,0.8,1.0,0.404664
0.744,1.0,0.1667,0.380582
0.88,0.4,0.8333,0.483862
0.388,0.8,0.6667,0.236253
0.704,1.0,0.5,0.392454
0.808,0.6,1.0,0.487199
0.468,0.2,0.1667,0.231744
0.904,0.2,0.1667,0.456925
0.3,0.8,0.5,0.204837
0.256,1.0,0.5,0.19966
0.696,0.8,0.1667,0.387696
0.54,0.4,0.1667,0.307441
0.824,0.4,0.5,0.429212
0.552,0.4,0.5,0.293116
0.972,0.2,0.1667,0.486733
0.288,0.6,0.8333,0.218104
1.0,0.8,0.3333,0.551844
0.312,0.2,0.6667,0.17672
0.508,0.2,0.1667,0.286241
0.64,1.0,0.3333,0.34194
0.544,0.6,0.1667,0.27684
0.316,0.6,0.3333,0.195719
0.776,0.4,0.8333,0.451807
0.356,1.0,0.5,0.220592
0.644,0.4,0.3333,0.331524
0.84,0.8,0.1667,0.472244
0.372,0.8,1.0,0.24905
0.384,0.4,1.0,0.255459
0.544,0.4,0.3333,0.289355
0.16,0.6,0.3333,0.10607
0.308,0.4,0.3333,0.185839
0.688,0.8,0.8333,0.398991
0.336,0.2,0.3333,0.177728
0.756,1.0,0.3333,0.437256
0.92,0.2,0.1667,0.458962
0.984,0.6,0.5,0.517941
0.144,0.4,0.5,0.120364
0.696,1.0,0.3333,0.373549
0.74,0.8,0.8333,0.443738
0.776,0.6,0.5,0.440148
0.94,1.0,0.3333,0.502257
0.268,0.2,0.5,0.179947
0.464,0.2,0.5,0.256046
0.636,0.2,0.6667,0.328136
0.6,0.4,1.0,0.345947
0.388,0.4,0.1667,0.236418
0.944,0.4,0.3333,0.473006
0.816,0.8,0.6667,0.477523
0.232,0.8,0.3333,0.160362
0.784,0.8,0.8333,0.468363
0.704,0.4,0.5,0.395111
0.308,0.8,0.8333,0.232687
0.6,0.4,1.0,0.347282
0.24,0.6,0.8333,0.150231
0.628,0.4,0.6667,0.342947
0.528,0.6,0.8333,0.295401
0.152,0.8,1.0,0.162404
0.224,0.4,0.1667,0.109138
0.5,0.2,1.0,0.322822
